region	ring	station	sector	layer	subsector	roll	nstrips_geom	nstrips_noise	eff_mean	eff_min	eff_max	n_dead	eta	phi	rawId
-1	3	2	6	1	2	2	32	32	0.389313	0.389313	0.389313	0	-1.08373	-0.872665	637604520
-1	3	2	6	1	2	3	32	32	0.814328	0.814328	0.814328	0	-1.18264	-0.872665	637637288
-1	2	2	5	1	6	1	32	32	0.86649	0.86649	0.86649	0	-1.2961	-1.22173	637588004
-1	2	2	5	1	6	2	32	32	0.885702	0.885702	0.885702	0	-1.41396	-1.22173	637620772
-1	2	2	5	1	6	3	32	32	0.981865	0.981865	0.981865	0	-1.53653	-1.22173	637653540
-1	3	2	5	1	6	1	32	32	0.95	0.95	0.95	0	-1.00405	-1.22173	637588008
-1	3	2	5	1	6	2	32	32	0.783446	0.783446	0.783446	0	-1.08373	-1.22173	637620776
-1	3	2	5	1	6	3	32	32	0.852919	0.852919	0.852919	0	-1.18264	-1.22173	637653544
-1	2	2	5	1	4	1	32	32	0.9083	0.9083	0.9083	0	-1.2961	-1.5708	637579812
-1	2	2	5	1	4	2	32	32	0.956928	0.956928	0.956928	0	-1.41396	-1.5708	637612580
-1	2	2	5	1	4	3	32	32	0.977746	0.977746	0.977746	0	-1.53653	-1.5708	637645348
-1	3	2	5	1	4	1	32	32	0.95	0.95	0.95	0	-1.00405	-1.5708	637579816
-1	3	2	5	1	4	2	32	32	0.907394	0.907394	0.907394	0	-1.08373	-1.5708	637612584
-1	3	2	5	1	4	3	32	32	0.867156	0.867156	0.867156	0	-1.18264	-1.5708	637645352
-1	2	2	5	1	2	1	32	32	0.927668	0.927668	0.927668	0	-1.2961	-1.91986	637571620
-1	2	2	5	1	2	2	32	32	0.95777	0.95777	0.95777	0	-1.41396	-1.91986	637604388
-1	2	2	5	1	2	3	32	32	0.98424	0.98424	0.98424	0	-1.53653	-1.91986	637637156
-1	3	2	5	1	2	1	32	32	0.95	0.95	0.95	0	-1.00405	-1.91986	637571624
-1	3	2	5	1	2	2	32	32	0.928337	0.928337	0.928337	0	-1.08373	-1.91986	637604392
-1	3	2	5	1	2	3	32	32	0.69116	0.69116	0.69116	0	-1.18264	-1.91986	637637160
-1	2	2	4	1	6	1	32	32	0.953463	0.953463	0.953463	0	-1.2961	-2.26893	637587876
-1	2	2	4	1	6	2	32	32	0.969136	0.969136	0.969136	0	-1.41396	-2.26893	637620644
-1	2	2	4	1	6	3	32	32	0.984247	0.984247	0.984247	0	-1.53653	-2.26893	637653412
-1	3	2	4	1	6	1	32	32	0.95	0.95	0.95	0	-1.00405	-2.26893	637587880
-1	3	2	4	1	6	2	32	32	0.863369	0.863369	0.863369	0	-1.08373	-2.26893	637620648
-1	3	2	4	1	6	3	32	32	0.938967	0.938967	0.938967	0	-1.18264	-2.26893	637653416
-1	2	2	4	1	4	1	32	32	0.791448	0.791448	0.791448	0	-1.2961	-2.61799	637579684
-1	2	2	4	1	4	2	32	32	0.835557	0.835557	0.835557	0	-1.41396	-2.61799	637612452
-1	2	2	4	1	4	3	32	32	0.845642	0.845642	0.845642	0	-1.53653	-2.61799	637645220
-1	3	2	4	1	4	1	32	32	0.95	0.95	0.95	0	-1.00405	-2.61799	637579688
-1	3	2	4	1	4	2	32	32	0.873349	0.873349	0.873349	0	-1.08373	-2.61799	637612456
-1	3	2	4	1	4	3	32	32	0.843108	0.843108	0.843108	0	-1.18264	-2.61799	637645224
-1	2	2	4	1	2	1	32	32	0.95237	0.95237	0.95237	0	-1.2961	-2.96706	637571492
-1	2	2	4	1	2	2	32	32	0.976312	0.976312	0.976312	0	-1.41396	-2.96706	637604260
-1	2	2	4	1	2	3	32	32	0.980525	0.980525	0.980525	0	-1.53653	-2.96706	637637028
-1	3	2	4	1	2	1	32	32	0.95	0.95	0.95	0	-1.00405	-2.96706	637571496
-1	3	2	4	1	2	2	32	32	0.971022	0.971022	0.971022	0	-1.08373	-2.96706	637604264
-1	3	2	4	1	2	3	32	32	0.937776	0.937776	0.937776	0	-1.18264	-2.96706	637637032
-1	2	2	3	1	5	1	32	32	0.956668	0.956668	0.956668	0	-1.30089	2.79253	637583652
-1	2	2	3	1	5	2	32	32	0.936924	0.936924	0.936924	0	-1.41891	2.79253	637616420
-1	2	2	3	1	5	3	32	32	0.987087	0.987087	0.987087	0	-1.54161	2.79253	637649188
-1	3	2	3	1	5	1	32	32	0.95	0.95	0.95	0	-1.0083	2.79253	637583656
-1	3	2	3	1	5	2	32	32	0.965405	0.965405	0.965405	0	-1.08815	2.79253	637616424
-1	3	2	3	1	5	3	32	32	0.95161	0.95161	0.95161	0	-1.18726	2.79253	637649192
-1	2	2	3	1	3	1	32	32	0.976134	0.976134	0.976134	0	-1.30089	2.44346	637575460
-1	2	2	3	1	3	2	32	32	0.93662	0.93662	0.93662	0	-1.41891	2.44346	637608228
-1	2	2	3	1	3	3	32	32	0.988403	0.988403	0.988403	0	-1.54161	2.44346	637640996
-1	3	2	3	1	3	1	32	32	0.95	0.95	0.95	0	-1.0083	2.44346	637575464
-1	3	2	3	1	3	2	32	32	0.893272	0.893272	0.893272	0	-1.08815	2.44346	637608232
-1	3	2	3	1	3	3	32	32	0.849507	0.849507	0.849507	0	-1.18726	2.44346	637641000
-1	2	2	3	1	1	1	32	32	0.951735	0.951735	0.951735	0	-1.30089	2.0944	637567268
-1	2	2	3	1	1	2	32	32	0.939275	0.939275	0.939275	0	-1.41891	2.0944	637600036
-1	2	2	3	1	1	3	32	32	0.989292	0.989292	0.989292	0	-1.54161	2.0944	637632804
-1	3	2	3	1	1	1	32	32	0.95	0.95	0.95	0	-1.0083	2.0944	637567272
-1	3	2	3	1	1	2	32	32	0.921214	0.921214	0.921214	0	-1.08815	2.0944	637600040
-1	3	2	3	1	1	3	32	32	0.806955	0.806955	0.806955	0	-1.18726	2.0944	637632808
-1	2	2	2	1	5	1	32	32	0.952312	0.952312	0.952312	0	-1.30089	1.74533	637583524
-1	2	2	2	1	5	2	32	32	0.942925	0.942925	0.942925	0	-1.41891	1.74533	637616292
-1	2	2	2	1	5	3	32	32	0.993677	0.993677	0.993677	0	-1.54161	1.74533	637649060
-1	3	2	2	1	5	1	32	32	0.95	0.95	0.95	0	-1.0083	1.74533	637583528
-1	3	2	2	1	5	2	32	32	0.706981	0.706981	0.706981	0	-1.08815	1.74533	637616296
-1	3	2	2	1	5	3	32	32	0.536154	0.536154	0.536154	0	-1.18726	1.74533	637649064
-1	2	2	2	1	3	1	32	32	0.961606	0.961606	0.961606	0	-1.30089	1.39626	637575332
-1	2	2	2	1	3	2	32	32	0.918917	0.918917	0.918917	0	-1.41891	1.39626	637608100
-1	2	2	2	1	3	3	32	32	0.98769	0.98769	0.98769	0	-1.54161	1.39626	637640868
-1	3	2	2	1	3	1	32	32	0.95	0.95	0.95	0	-1.0083	1.39626	637575336
-1	3	2	2	1	3	2	32	32	0.916069	0.916069	0.916069	0	-1.08815	1.39626	637608104
-1	3	2	2	1	3	3	32	32	0.940415	0.940415	0.940415	0	-1.18726	1.39626	637640872
-1	2	2	2	1	1	1	32	32	0.943527	0.943527	0.943527	0	-1.30089	1.0472	637567140
-1	2	2	2	1	1	2	32	32	0.920914	0.920914	0.920914	0	-1.41891	1.0472	637599908
-1	2	2	2	1	1	3	32	32	0.989366	0.989366	0.989366	0	-1.54161	1.0472	637632676
-1	3	2	2	1	1	1	32	32	0.95	0.95	0.95	0	-1.0083	1.0472	637567144
-1	3	2	2	1	1	2	32	32	0.944411	0.944411	0.944411	0	-1.08815	1.0472	637599912
-1	3	2	2	1	1	3	32	32	0.934522	0.934522	0.934522	0	-1.18726	1.0472	637632680
-1	2	2	1	1	5	1	32	32	0.966841	0.966841	0.966841	0	-1.30089	0.698132	637583396
-1	2	2	1	1	5	2	32	32	0.937655	0.937655	0.937655	0	-1.41891	0.698132	637616164
-1	2	2	1	1	5	3	32	32	0.978895	0.978895	0.978895	0	-1.54161	0.698132	637648932
-1	3	2	1	1	5	1	32	32	0.95	0.95	0.95	0	-1.0083	0.698132	637583400
-1	3	2	1	1	5	2	32	32	0.959987	0.959987	0.959987	0	-1.08815	0.698132	637616168
-1	3	2	1	1	5	3	32	32	0.937962	0.937962	0.937962	0	-1.18726	0.698132	637648936
-1	2	2	1	1	3	1	32	32	0.967252	0.967252	0.967252	0	-1.30089	0.349066	637575204
-1	2	2	1	1	3	2	32	32	0.918459	0.918459	0.918459	0	-1.41891	0.349066	637607972
-1	2	2	1	1	3	3	32	32	0.987902	0.987902	0.987902	0	-1.54161	0.349066	637640740
-1	3	2	1	1	3	1	32	32	0.95	0.95	0.95	0	-1.0083	0.349066	637575208
-1	3	2	1	1	3	2	32	32	0.889531	0.889531	0.889531	0	-1.08815	0.349066	637607976
-1	3	2	1	1	3	3	32	32	0.946121	0.946121	0.946121	0	-1.18726	0.349066	637640744
-1	2	2	1	1	1	1	32	32	0.894609	0.894609	0.894609	0	-1.30089	2.4953e-16	637567012
-1	2	2	1	1	1	2	32	32	0.898035	0.898035	0.898035	0	-1.41891	3.55206e-16	637599780
-1	2	2	1	1	1	3	32	32	0.975473	0.975473	0.975473	0	-1.54161	4.77497e-16	637632548
-1	3	2	1	1	1	1	32	32	0.95	0.95	0.95	0	-1.0083	6.2524e-17	637567016
-1	3	2	1	1	1	2	32	32	0.921791	0.921791	0.921791	0	-1.08815	1.21293e-16	637599784
-1	3	2	1	1	1	3	32	32	0.838311	0.838311	0.838311	0	-1.18726	1.99641e-16	637632552
-1	2	2	6	1	5	1	32	32	0.945236	0.945236	0.945236	0	-1.30089	-0.349066	637584036
-1	2	2	6	1	5	2	32	32	0.9392	0.9392	0.9392	0	-1.41891	-0.349066	637616804
-1	2	2	6	1	5	3	32	32	0.98788	0.98788	0.98788	0	-1.54161	-0.349066	637649572
-1	3	2	6	1	5	1	32	32	0.95	0.95	0.95	0	-1.0083	-0.349066	637584040
-1	3	2	6	1	5	2	32	32	0.794472	0.794472	0.794472	0	-1.08815	-0.349066	637616808
-1	3	2	6	1	5	3	32	32	0.771145	0.771145	0.771145	0	-1.18726	-0.349066	637649576
-1	2	2	6	1	3	1	32	32	0.965303	0.965303	0.965303	0	-1.30089	-0.698132	637575844
-1	2	2	6	1	3	2	32	32	0.942842	0.942842	0.942842	0	-1.41891	-0.698132	637608612
-1	2	2	6	1	3	3	32	32	0.991208	0.991208	0.991208	0	-1.54161	-0.698132	637641380
-1	3	2	6	1	3	1	32	32	0.95	0.95	0.95	0	-1.0083	-0.698132	637575848
-1	3	2	6	1	3	2	32	32	0.90683	0.90683	0.90683	0	-1.08815	-0.698132	637608616
-1	3	2	6	1	3	3	32	32	0.447451	0.447451	0.447451	0	-1.18726	-0.698132	637641384
-1	2	2	6	1	1	1	32	32	0.955452	0.955452	0.955452	0	-1.30089	-1.0472	637567652
-1	2	2	6	1	1	2	32	32	0.954214	0.954214	0.954214	0	-1.41891	-1.0472	637600420
-1	2	2	6	1	1	3	32	32	0.973798	0.973798	0.973798	0	-1.54161	-1.0472	637633188
-1	3	2	6	1	1	1	32	32	0.95	0.95	0.95	0	-1.0083	-1.0472	637567656
-1	3	2	6	1	1	2	32	32	0.935794	0.935794	0.935794	0	-1.08815	-1.0472	637600424
-1	3	2	6	1	1	3	32	32	0.885702	0.885702	0.885702	0	-1.18726	-1.0472	637633192
-1	2	2	5	1	5	1	32	32	0.972576	0.972576	0.972576	0	-1.30089	-1.39626	637583908
-1	2	2	5	1	5	2	32	32	0.935439	0.935439	0.935439	0	-1.41891	-1.39626	637616676
-1	2	2	5	1	5	3	32	32	0.992574	0.992574	0.992574	0	-1.54161	-1.39626	637649444
-1	3	2	5	1	5	1	32	32	0.95	0.95	0.95	0	-1.0083	-1.39626	637583912
-1	3	2	5	1	5	2	32	32	0.762456	0.762456	0.762456	0	-1.08815	-1.39626	637616680
-1	3	2	5	1	5	3	32	32	0.647218	0.647218	0.647218	0	-1.18726	-1.39626	637649448
-1	2	2	5	1	3	1	32	32	0.916428	0.916428	0.916428	0	-1.30089	-1.74533	637575716
-1	2	2	5	1	3	2	32	32	0.910993	0.910993	0.910993	0	-1.41891	-1.74533	637608484
-1	2	2	5	1	3	3	32	32	0.991233	0.991233	0.991233	0	-1.54161	-1.74533	637641252
-1	3	2	5	1	3	1	32	32	0.95	0.95	0.95	0	-1.0083	-1.74533	637575720
-1	3	2	5	1	3	2	32	32	0.822424	0.822424	0.822424	0	-1.08815	-1.74533	637608488
-1	3	2	5	1	3	3	32	32	0.786323	0.786323	0.786323	0	-1.18726	-1.74533	637641256
-1	2	2	5	1	1	1	32	32	0.958977	0.958977	0.958977	0	-1.30089	-2.0944	637567524
-1	2	2	5	1	1	2	32	32	0.949694	0.949694	0.949694	0	-1.41891	-2.0944	637600292
-1	2	2	5	1	1	3	32	32	0.989269	0.989269	0.989269	0	-1.54161	-2.0944	637633060
-1	3	2	5	1	1	1	32	32	0.95	0.95	0.95	0	-1.0083	-2.0944	637567528
-1	3	2	5	1	1	2	32	32	0.924957	0.924957	0.924957	0	-1.08815	-2.0944	637600296
-1	3	2	5	1	1	3	32	32	0.851423	0.851423	0.851423	0	-1.18726	-2.0944	637633064
-1	2	2	4	1	5	1	32	32	0.967479	0.967479	0.967479	0	-1.30089	-2.44346	637583780
-1	2	2	4	1	5	2	32	32	0.950295	0.950295	0.950295	0	-1.41891	-2.44346	637616548
-1	2	2	4	1	5	3	32	32	0.978725	0.978725	0.978725	0	-1.54161	-2.44346	637649316
-1	3	2	4	1	5	1	32	32	0.95	0.95	0.95	0	-1.0083	-2.44346	637583784
-1	3	2	4	1	5	2	32	32	0.933479	0.933479	0.933479	0	-1.08815	-2.44346	637616552
-1	3	2	4	1	5	3	32	32	0.873526	0.873526	0.873526	0	-1.18726	-2.44346	637649320
-1	2	2	4	1	3	1	32	32	0.946979	0.946979	0.946979	0	-1.30089	-2.79253	637575588
-1	2	2	4	1	3	2	32	32	0.925734	0.925734	0.925734	0	-1.41891	-2.79253	637608356
-1	2	2	4	1	3	3	32	32	0.990529	0.990529	0.990529	0	-1.54161	-2.79253	637641124
-1	3	2	4	1	3	1	32	32	0.95	0.95	0.95	0	-1.0083	-2.79253	637575592
-1	3	2	4	1	3	2	32	32	0.830884	0.830884	0.830884	0	-1.08815	-2.79253	637608360
-1	3	2	4	1	3	3	32	32	0.834518	0.834518	0.834518	0	-1.18726	-2.79253	637641128
-1	2	2	4	1	1	1	32	32	0.95883	0.95883	0.95883	0	-1.30089	-3.14159	637567396
-1	2	2	4	1	1	2	32	32	0.929747	0.929747	0.929747	0	-1.41891	-3.14159	637600164
-1	2	2	4	1	1	3	32	32	0.992267	0.992267	0.992267	0	-1.54161	-3.14159	637632932
-1	3	2	4	1	1	1	32	32	0.95	0.95	0.95	0	-1.0083	-3.14159	637567400
-1	3	2	4	1	1	2	32	32	0.94104	0.94104	0.94104	0	-1.08815	-3.14159	637600168
-1	3	2	4	1	1	3	32	32	0.914929	0.914929	0.914929	0	-1.18726	-3.14159	637632936
-1	2	3	3	1	6	1	32	32	0.908696	0.908696	0.908696	0	-1.4792	2.96706	637587780
-1	2	3	3	1	6	2	32	32	0.748312	0.748312	0.748312	0	-1.60206	2.96706	637620548
-1	2	3	3	1	6	3	32	32	0.95	0.95	0.95	0	-1.72877	2.96706	637653316
-1	3	3	3	1	6	1	32	32	0.824352	0.824352	0.824352	0	-1.169	2.96706	637587784
-1	3	3	3	1	6	2	32	32	0.870957	0.870957	0.870957	0	-1.2546	2.96706	637620552
-1	3	3	3	1	6	3	32	32	0.976778	0.976778	0.976778	0	-1.35979	2.96706	637653320
-1	2	3	3	1	4	1	32	32	0.839876	0.839876	0.839876	0	-1.4792	2.61799	637579588
-1	2	3	3	1	4	2	32	32	0.936353	0.936353	0.936353	0	-1.60206	2.61799	637612356
-1	2	3	3	1	4	3	32	32	0.95	0.95	0.95	0	-1.72877	2.61799	637645124
-1	3	3	3	1	4	1	32	32	0.855848	0.855848	0.855848	0	-1.169	2.61799	637579592
-1	3	3	3	1	4	2	32	32	0.901205	0.901205	0.901205	0	-1.2546	2.61799	637612360
-1	3	3	3	1	4	3	32	32	0.984551	0.984551	0.984551	0	-1.35979	2.61799	637645128
-1	2	3	3	1	2	1	32	32	0.953743	0.953743	0.953743	0	-1.4792	2.26893	637571396
-1	2	3	3	1	2	2	32	32	0.839905	0.839905	0.839905	0	-1.60206	2.26893	637604164
-1	2	3	3	1	2	3	32	32	0.95	0.95	0.95	0	-1.72877	2.26893	637636932
-1	3	3	3	1	2	1	32	32	0.862179	0.862179	0.862179	0	-1.169	2.26893	637571400
-1	3	3	3	1	2	2	32	32	0.874728	0.874728	0.874728	0	-1.2546	2.26893	637604168
-1	3	3	3	1	2	3	32	32	0.983214	0.983214	0.983214	0	-1.35979	2.26893	637636936
-1	2	3	2	1	6	1	32	32	0.960893	0.960893	0.960893	0	-1.4792	1.91986	637587652
-1	2	3	2	1	6	2	32	32	0.934882	0.934882	0.934882	0	-1.60206	1.91986	637620420
-1	2	3	2	1	6	3	32	32	0.95	0.95	0.95	0	-1.72877	1.91986	637653188
-1	3	3	2	1	6	1	32	32	0.927088	0.927088	0.927088	0	-1.169	1.91986	637587656
-1	3	3	2	1	6	2	32	32	0.877083	0.877083	0.877083	0	-1.2546	1.91986	637620424
-1	3	3	2	1	6	3	32	32	0.980014	0.980014	0.980014	0	-1.35979	1.91986	637653192
-1	2	3	2	1	4	1	32	32	0.946523	0.946523	0.946523	0	-1.4792	1.5708	637579460
-1	2	3	2	1	4	2	32	32	0.9247	0.9247	0.9247	0	-1.60206	1.5708	637612228
-1	2	3	2	1	4	3	32	32	0.95	0.95	0.95	0	-1.72877	1.5708	637644996
-1	3	3	2	1	4	1	32	32	0.908554	0.908554	0.908554	0	-1.169	1.5708	637579464
-1	3	3	2	1	4	2	32	32	0.703668	0.703668	0.703668	0	-1.2546	1.5708	637612232
-1	3	3	2	1	4	3	32	32	0.972756	0.972756	0.972756	0	-1.35979	1.5708	637645000
-1	2	3	2	1	2	1	32	32	0.961936	0.961936	0.961936	0	-1.4792	1.22173	637571268
-1	2	3	2	1	2	2	32	32	0.926708	0.926708	0.926708	0	-1.60206	1.22173	637604036
-1	2	3	2	1	2	3	32	32	0.95	0.95	0.95	0	-1.72877	1.22173	637636804
-1	3	3	2	1	2	1	32	32	0.78724	0.78724	0.78724	0	-1.169	1.22173	637571272
-1	3	3	2	1	2	2	32	32	0.807373	0.807373	0.807373	0	-1.2546	1.22173	637604040
-1	3	3	2	1	2	3	32	32	0.976933	0.976933	0.976933	0	-1.35979	1.22173	637636808
-1	2	3	1	1	6	1	32	32	0.937888	0.937888	0.937888	0	-1.4792	0.872665	637587524
-1	2	3	1	1	6	2	32	32	0.847086	0.847086	0.847086	0	-1.60206	0.872665	637620292
-1	2	3	1	1	6	3	32	32	0.95	0.95	0.95	0	-1.72877	0.872665	637653060
-1	3	3	1	1	6	1	32	32	0.886299	0.886299	0.886299	0	-1.169	0.872665	637587528
-1	3	3	1	1	6	2	32	32	0.833136	0.833136	0.833136	0	-1.2546	0.872665	637620296
-1	3	3	1	1	6	3	32	32	0.979581	0.979581	0.979581	0	-1.35979	0.872665	637653064
-1	2	3	1	1	4	1	32	32	0.94596	0.94596	0.94596	0	-1.4792	0.523599	637579332
-1	2	3	1	1	4	2	32	32	0.913371	0.913371	0.913371	0	-1.60206	0.523599	637612100
-1	2	3	1	1	4	3	32	32	0.95	0.95	0.95	0	-1.72877	0.523599	637644868
-1	3	3	1	1	4	1	32	32	0.87137	0.87137	0.87137	0	-1.169	0.523599	637579336
-1	3	3	1	1	4	2	32	32	0.748314	0.748314	0.748314	0	-1.2546	0.523599	637612104
-1	3	3	1	1	4	3	32	32	0.973623	0.973623	0.973623	0	-1.35979	0.523599	637644872
-1	2	3	1	1	2	1	32	32	0.952767	0.952767	0.952767	0	-1.4792	0.174533	637571140
-1	2	3	1	1	2	2	32	32	0.942577	0.942577	0.942577	0	-1.60206	0.174533	637603908
-1	2	3	1	1	2	3	32	32	0.95	0.95	0.95	0	-1.72877	0.174533	637636676
-1	3	3	1	1	2	1	32	32	0.918197	0.918197	0.918197	0	-1.169	0.174533	637571144
-1	3	3	1	1	2	2	32	32	0.839393	0.839393	0.839393	0	-1.2546	0.174533	637603912
-1	3	3	1	1	2	3	32	32	0.982305	0.982305	0.982305	0	-1.35979	0.174533	637636680
-1	2	3	6	1	6	1	32	32	0.928656	0.928656	0.928656	0	-1.4792	-0.174533	637588164
-1	2	3	6	1	6	2	32	32	0.951774	0.951774	0.951774	0	-1.60206	-0.174533	637620932
-1	2	3	6	1	6	3	32	32	0.95	0.95	0.95	0	-1.72877	-0.174533	637653700
-1	3	3	6	1	6	1	32	32	0.788474	0.788474	0.788474	0	-1.169	-0.174533	637588168
-1	3	3	6	1	6	2	32	32	0.774275	0.774275	0.774275	0	-1.2546	-0.174533	637620936
-1	3	3	6	1	6	3	32	32	0.930365	0.930365	0.930365	0	-1.35979	-0.174533	637653704
-1	2	3	6	1	4	1	32	32	0.951336	0.951336	0.951336	0	-1.4792	-0.523599	637579972
-1	2	3	6	1	4	2	32	32	0.830385	0.830385	0.830385	0	-1.60206	-0.523599	637612740
-1	2	3	6	1	4	3	32	32	0.95	0.95	0.95	0	-1.72877	-0.523599	637645508
-1	3	3	6	1	4	1	32	32	0.820707	0.820707	0.820707	0	-1.169	-0.523599	637579976
-1	3	3	6	1	4	2	32	32	0.750145	0.750145	0.750145	0	-1.2546	-0.523599	637612744
-1	3	3	6	1	4	3	32	32	0.973819	0.973819	0.973819	0	-1.35979	-0.523599	637645512
-1	2	3	6	1	2	1	32	32	0.894806	0.894806	0.894806	0	-1.4792	-0.872665	637571780
-1	2	3	6	1	2	2	32	32	0.95827	0.95827	0.95827	0	-1.60206	-0.872665	637604548
-1	2	3	6	1	2	3	32	32	0.95	0.95	0.95	0	-1.72877	-0.872665	637637316
-1	3	3	6	1	2	1	32	32	0.833998	0.833998	0.833998	0	-1.169	-0.872665	637571784
-1	3	3	6	1	2	2	32	32	0.668901	0.668901	0.668901	0	-1.2546	-0.872665	637604552
-1	3	3	6	1	2	3	32	32	0.974895	0.974895	0.974895	0	-1.35979	-0.872665	637637320
-1	2	3	5	1	6	1	32	32	0.953502	0.953502	0.953502	0	-1.4792	-1.22173	637588036
-1	2	3	5	1	6	2	32	32	0.884346	0.884346	0.884346	0	-1.60206	-1.22173	637620804
-1	2	3	5	1	6	3	32	32	0.95	0.95	0.95	0	-1.72877	-1.22173	637653572
-1	3	3	5	1	6	1	32	32	0.929447	0.929447	0.929447	0	-1.169	-1.22173	637588040
-1	3	3	5	1	6	2	32	32	0.594714	0.594714	0.594714	0	-1.2546	-1.22173	637620808
-1	3	3	5	1	6	3	32	32	0.927735	0.927735	0.927735	0	-1.35979	-1.22173	637653576
-1	2	3	5	1	4	1	32	32	0.961038	0.961038	0.961038	0	-1.4792	-1.5708	637579844
-1	2	3	5	1	4	2	32	32	0.936151	0.936151	0.936151	0	-1.60206	-1.5708	637612612
-1	2	3	5	1	4	3	32	32	0.95	0.95	0.95	0	-1.72877	-1.5708	637645380
-1	3	3	5	1	4	1	32	32	0.446576	0.446576	0.446576	0	-1.169	-1.5708	637579848
-1	3	3	5	1	4	2	32	32	0.260983	0.260983	0.260983	0	-1.2546	-1.5708	637612616
-1	3	3	5	1	4	3	32	32	0.785463	0.785463	0.785463	0	-1.35979	-1.5708	637645384
-1	2	3	5	1	2	1	32	32	0.90022	0.90022	0.90022	0	-1.4792	-1.91986	637571652
-1	2	3	5	1	2	2	32	32	0.928691	0.928691	0.928691	0	-1.60206	-1.91986	637604420
-1	2	3	5	1	2	3	32	32	0.95	0.95	0.95	0	-1.72877	-1.91986	637637188
-1	3	3	5	1	2	1	32	32	0.888061	0.888061	0.888061	0	-1.169	-1.91986	637571656
-1	3	3	5	1	2	2	32	32	0.743406	0.743406	0.743406	0	-1.2546	-1.91986	637604424
-1	3	3	5	1	2	3	32	32	0.985199	0.985199	0.985199	0	-1.35979	-1.91986	637637192
-1	2	3	4	1	6	1	32	32	0.920064	0.920064	0.920064	0	-1.4792	-2.26893	637587908
-1	2	3	4	1	6	2	32	32	0.960679	0.960679	0.960679	0	-1.60206	-2.26893	637620676
-1	2	3	4	1	6	3	32	32	0.95	0.95	0.95	0	-1.72877	-2.26893	637653444
-1	3	3	4	1	6	1	32	32	0.749968	0.749968	0.749968	0	-1.169	-2.26893	637587912
-1	3	3	4	1	6	2	32	32	0.814283	0.814283	0.814283	0	-1.2546	-2.26893	637620680
-1	3	3	4	1	6	3	32	32	0.982156	0.982156	0.982156	0	-1.35979	-2.26893	637653448
-1	2	3	4	1	4	1	32	32	0.888154	0.888154	0.888154	0	-1.4792	-2.61799	637579716
-1	2	3	4	1	4	2	32	32	0.630375	0.630375	0.630375	0	-1.60206	-2.61799	637612484
-1	2	3	4	1	4	3	32	32	0.95	0.95	0.95	0	-1.72877	-2.61799	637645252
-1	3	3	4	1	4	1	32	32	0.649667	0.649667	0.649667	0	-1.169	-2.61799	637579720
-1	3	3	4	1	4	2	32	32	0.428776	0.428776	0.428776	0	-1.2546	-2.61799	637612488
-1	3	3	4	1	4	3	32	32	0.890042	0.890042	0.890042	0	-1.35979	-2.61799	637645256
-1	2	3	4	1	2	1	32	32	0.977992	0.977992	0.977992	0	-1.4792	-2.96706	637571524
-1	2	3	4	1	2	2	32	32	0.904175	0.904175	0.904175	0	-1.60206	-2.96706	637604292
-1	2	3	4	1	2	3	32	32	0.95	0.95	0.95	0	-1.72877	-2.96706	637637060
-1	3	3	4	1	2	1	32	32	0.785052	0.785052	0.785052	0	-1.169	-2.96706	637571528
-1	3	3	4	1	2	2	32	32	0.583378	0.583378	0.583378	0	-1.2546	-2.96706	637604296
-1	3	3	4	1	2	3	32	32	0.935694	0.935694	0.935694	0	-1.35979	-2.96706	637637064
-1	2	3	3	1	5	1	32	32	0.964416	0.964416	0.964416	0	-1.48328	2.79253	637583684
-1	2	3	3	1	5	2	32	32	0.946396	0.946396	0.946396	0	-1.60623	2.79253	637616452
-1	2	3	3	1	5	3	32	32	0.95	0.95	0.95	0	-1.73302	2.79253	637649220
-1	3	3	3	1	5	1	32	32	0.900207	0.900207	0.900207	0	-1.17273	2.79253	637583688
-1	3	3	3	1	5	2	32	32	0.890681	0.890681	0.890681	0	-1.25844	2.79253	637616456
-1	3	3	3	1	5	3	32	32	0.948046	0.948046	0.948046	0	-1.36376	2.79253	637649224
-1	2	3	3	1	3	1	32	32	0.9679	0.9679	0.9679	0	-1.48328	2.44346	637575492
-1	2	3	3	1	3	2	32	32	0.90648	0.90648	0.90648	0	-1.60623	2.44346	637608260
-1	2	3	3	1	3	3	32	32	0.95	0.95	0.95	0	-1.73302	2.44346	637641028
-1	3	3	3	1	3	1	32	32	0.907845	0.907845	0.907845	0	-1.17273	2.44346	637575496
-1	3	3	3	1	3	2	32	32	0.844273	0.844273	0.844273	0	-1.25844	2.44346	637608264
-1	3	3	3	1	3	3	32	32	0.931259	0.931259	0.931259	0	-1.36376	2.44346	637641032
-1	2	3	3	1	1	1	32	32	0.96794	0.96794	0.96794	0	-1.48328	2.0944	637567300
-1	2	3	3	1	1	2	32	32	0.943396	0.943396	0.943396	0	-1.60623	2.0944	637600068
-1	2	3	3	1	1	3	32	32	0.95	0.95	0.95	0	-1.73302	2.0944	637632836
-1	3	3	3	1	1	1	32	32	0.825058	0.825058	0.825058	0	-1.17273	2.0944	637567304
-1	3	3	3	1	1	2	32	32	0.911813	0.911813	0.911813	0	-1.25844	2.0944	637600072
-1	3	3	3	1	1	3	32	32	0.895264	0.895264	0.895264	0	-1.36376	2.0944	637632840
